siteID,sitename,latitude,longitude,location,description
131,MIXED PRAIRIE IV,47.13333333333333,99.25,"North Dakota; Stutsman Co.; Woodworth; 47°8'N, 99°15'W; Woodworth Quadrangle, USGS.","See Am. Birds 26:973-974 (1972). This plot has been burned several times, most recently in the fall of 1988."
132,MIXED PRAIRIE V,47.13333333333333,99.23333333333333,"North Dakota; Stutsman Co.; Woodworth; 47°08'N, 99°14'W; Goldwin Quadrangle, USGS.",See Am. Birds 26:974 (1972) and Am. Birds 32:82 (1978).
132,MIXED PRAIRIE V,47.13333333333333,99.23333333333333,"North Dakota; Stutsman Co.; Woodworth; 47°8'N, 99°14'W; Goldwin Quadrangle, USGS.","See Am. Birds 262974 (1972). This plot has been burned several times, most recently during April 1990."
133,COASTAL FRESHWATER MARSH,38.166666666666664,122.88333333333334,"California; Marin C0.; Marshall; Livermore Marsh; 38°10'N, 122°53'W; Tomales Quadrangle, USGS.",See ]. Field Ornithol. 60(suppl.):64 (1989).
133,COASTAL FRESHWATER MARSH,38.166666666666664,122.88333333333334,"California; Marin 00.; Marshall; Livermore Marsh; 38°10'N, 122°53'W; Tomales Quadrangle, USGS.",See ]. Field Ornithol. 60 (suppl.):64 (1989).
133,COASTAL FRESHWATER MARSH,38.166666666666664,122.88333333333334,"California; Marin Co.; Marshall; Livermore Marsh; 38°10'N, 122°53'W; Tomales Quadrangle, USGS.",See ]. Field Ornithol. 60 (Suppl.):54 (1989).
133,COASTAL FRESHWATER MARSH,38.166666666666664,122.88333333333334,"California; Marin (30.; Marshall; Livermore Marsh; 38°10'N, 122°53'W; T0males Quadrangle, USGS.",See ]. Field Ornithol. 60 (Suppl.):64 (1989). More recent detailed quantitative habitat data are available from the author.
133,COASTAL FRESHWATER MARSH,38.166666666666664,122.88333333333334,"California; Marin Co.; Marshall; Livermore Marsh; 38°10'N, 122°53'W; Tamales Quadrangle, USGS.",See j. Field Ornithol. 60(Suppl.):64 (1989). Detailed quantitative habitat data from 1993 are available from the author. The bulrush density was reduced approximately 60% on average by winter storms.
134,MIXED HARDWOOD SWAMP,41.43333333333333,80.76666666666667,"Ohio; Trumbull Co.; North Bloomfield; Mosquito Game Refuge; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.","Hardwood stand (40+ years old) with numerous openings dominated by willow and buttonbush shrubs. A quantitative vegetation analysis of ten 0.04 ha circles yielded the following results: trees 7.5 cm diameter and over: 439/ha living, 650/ha standing dead; total basal area 8.4 mz/ha living, 10.8 mz/ha standing dead. Species comprising 100% of the total number of living trees [figures after each give number of trees/ha, relative density (%), relative dominance (%), frequency (%), in that sequence]: Red Maple 119, 27, 29, 60; Black Ash 101, 23, 18, 80; American Elm 101, 23, 17, 60; Pin Oak 54, 13, 23, 40; Black Willow 32, 7, 6, 40; White Oak 27, 6, 6, 40; tupelo 5, 1, 1, 10. Living trees by diameter size class [number of trees/ha, relative density (%), basal area in mz/ ha, relative basal area (%), in that sequence]: A (7.5-15 cm) 298, 68, 2.8, 33; B (15-23 cm) 104, 24, 2.9, 35; C (2338 cm) 37, 8, 2. 7, 32. Snags by diameter size class [number/ ha relative density (%), basal area in mz/ha, relative basal area (%), 1n that sequence]. A (7. 5- 15 cm) 485, 75, 4. 5, 41; B (15- 23 cm) 128 20, 36, 33; C (23- 38 cm) 37, 5, 2.8 26. Shrub stems/ha 5335; ground cover 14%, canopy cover 31%; average canopy height 13.1 111 (range 3. 7- 20. 7 m)."
134,MIXED HARDWOOD SWAMP,41.43333333333333,80.76666666666667,"Ohio; Trumbull C0,; North Bloomfield; Mosquito Game Refuge; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.",See j. Field Ornithol. 61 (Suppl.):78 (1990).
134,MIXED HARDWOOD SWAMP,41.43333333333333,80.76666666666667,"Ohio; Trumbull C0.; North Bloomfield; Mosquito Game Refuge; 41°26'N, 80°46'W; Bristolville Quadrangle, USGS.",See j. Field Ornithol. 61 (Suppl.):78-79 (1990).
135,FIELD,43.233333333333334,79.9,"Ontario; Hamiton-Wentworth Region; Dundas; Dundas Valley-Plot 1; 43°14'N, 79°54'W.","See 1. Field Ornithol. 60(suppl.):14 (1989). It seemed that because of heavy spring rains, the center and W sectors in the N half of the plot were extremely dense (grasses, brambles, low Roughleaf Dogwood) by 10 June. By 13 July grass and herbal ground cover ranged from approximately 1.2 to 1.8 m. in height throughout the plot."
136,BRUSHY FIELD WITH TREES AND HILL,43.266666666666666,79.93333333333334,"Ontario; Hamiton-Wentworth Region; Dundas; Olympic Drive Field; 43°16'N, 79°56'W.","See unpublished 1984 WBPS. The raised central fiat area has been extended by fill dirt, etc. to about one tenth the plot area; however, quickly invading low vegetation and large puddles were very attractive to a variety of species for foraging. The low SE sector was quite wet (approximately 3-5 cm) during the count period. Herb and grass height ranged from 0.3 to 0.9 m in most areas to a 2 In White Sweet Clover patch in the NW section by 14 July. Water: Large puddles in the NW and central sectors were used by several species throughout the count period. Elevation: 91.5-98.8 m."
137,CONVENTIONAL CASH CROP FARM,40.71666666666667,75.66666666666667,"Pennsylvania; Lehigh Co.; Slatington; Clarence Weida's Farm; 40°43'N, 75°40'W; Slatedale Quadrangle, USGS.","This farmplot is surrounded by woods, hedges and farmland. Strips of crops have been designed to follow the elevational contours to avoid soil erosion. The plot includes a house, a lawn, a garden, and farmland, which is composed of corn (16.2 ha), wheat (6.9 ha), oats (6.5 ha), and fallow field (0.8 ha). None of the crops had been harvested by the end of this study. There is a 1360 m forest border, 180 m bordering an abandoned meadow with a small-tree hedgerow. Trees over 7.5 cm dbh in the forest border (ca 5 m into the woods) total 288. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (%)]: Sassafras (75, 26.0); White Ash (51, 17.7); Black Cherry (30, 10.4); Northern Red Oak (20, 6.9); Chestnut Oak (18, 6.3); Red Mulberry (15, 5.2); Black Walnut (13, 4.5); Pignut Hickory (13, 4.5); Red Maple (12, 4.2); Mockernut Hickory (11, 3.8); brush cover is provided by Multi-fiowered Rose, bramble, Sassafras, Staghorn Sumac, Witch Hazel. The herbaceous vegetation consists of Poison Ivy, Bullbrier, Umbrella Wort, Crown Vetch, and grass. Brush and herbs provide almost 100% ground cover. The hedgerow consists of 7 Red Mulberry, 6 Black Cherry, and 2 apple trees. The abandoned meadow is covered by goldenrod, Great and Common Ragweed, vergerette, and Pigeonberry. There is a 50 m row of spruces to the N of the private house."
138,ORGANIC MIXED CROP-PASTURE FARM,40.71666666666667,75.65,"Pennsylvania; Lehigh Co.; Slatington; Alan D. Rex Farm; 40°43'N, 75°39'W; Slatedale Quadrangle, USGS.","The plot is composed of fields interspersed with hedgerows and thickets, buildings, abandoned areas, single trees, a swampy area, and bordering woodlots. It is surrounded by diverse farmland, streets and woodlots. The fields on the plot, which have been farmed organically for over 20 years, have been managed in compliance with erosion control. The fields contain alfalfa (10.3 ha), soybeans (4.0 ha), oats (1.0 ha), idle pasture (1.0 ha), corn (8.1 ha), rye (1.6 ha), and barley (1.2 ha). The soybeans emerged about 11 June; the rye was cut and removed by 16 June; alfalfa was first cut by 23 June (ca 30%) and 7 July (ca 70%). There are 1060 m of hedges, 860 m of forest border and 300 m lines of single trees. Trees over 7.5 cm dbh in the hedgerow: 183. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (%)]: Black Cherry (52, 28.4); Black Walnut (31, 16.9); White Ash (29, 15.9); Sugar Maple (18, 9.8); Red Mulberry (12, 6.6); American Elm (11, 6.0); Staghorn Sumac (7, 3.8); pine (5, 2.7). Brush cover is dominated by Staghorn Sumac, Gray Dogwood, brambles and Multi-fiowered Rose. Herbaceous vegetation is Poison Ivy, goldenrod, and grasses. Additional ground cover species include: White Ash, Black Cherry, Sugar Maple, Silverberry, Spotted Snapweed, and Pigeonberry. Trees in forest border over 7.5 cm dbh: 98. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (%)]: Chestnut Oak (13, 13.3); White Oak (13, 13.3); Black Cherry (12, 12.2); Red Oak (11, 11.2); Black Birch (10, 10.2); Scarlet Oak (7, 7.1); Black Walnut (7, 7.1); spruce (5, 5.1); pine (4, 4.1); Red Maple (4, 4.1). Brush cover is Staghorn Sumac, Black Arrowwood, Sassafras, Witch Hazel and Gray Dogwood. There is little herbaceous ground cover in the woods; the dominant plants are brambles and some grasses at the borders. Number of trees in tree line over 7.5 cm dbh: 42. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (79)]: White Ash (17, 40.5); Black Cherry (6, 14.3); Weeping Willow (4, 9.5); apple (4, 9.5); Black Walnut (4, 9.5); Red Maple (3, 7.1); Shagbark Hickory (3, 7.1); White Oak (1, 2.4). There is heavy understory mainly from brambles and Great Burdock, with grasses inside and on the borders. The marshy habitat is located on the abandoned pasture with a thick cover of goldenrod, vergerette, brambles, Staghorn Sumac and grasses. Water: Both the stream and the marsh are only active in very wet periods."
139,CONVENTIONAL DAIRY FARM,40.61666666666667,75.88333333333334,"Pennsylvania; Berks Co.; Kempton; N of Appalachian Mountains, near Hawk Mountain; Terry Kunkel's Farm; 40°37'N, 75°53'W; Hamburg Quadrangle, USGS.","The plot is composed of farmland, hedgerows with some big trees, a small orchard, buildings, single trees and woodlots. A road divides the farm into pasture to the W and cropland to the E. It is a conventional farm, with strips of crops for erosion control. The farmland is composed of cow pasture (8.1 ha), alfalfa (6.1 ha), corn (5.9 ha), soybeans (1.6 ha), and oats (1.4 ha). The soybeans emerged around 9 June; oats and alfalfa first cut by 19 June; corn was 150 to 180 cm high by 18 July; the cow pasture was mowed by 29 June. There is 370 m forest border (S and NE), 875 m hedges and a 500 In line with big trees (W). Trees over 7.5 cm dbh in hedges and on the treeline total 209. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (%)]: White Ash (88, 42.1), Black Walnut (41, 19.6); Black Cherry (35, 16.8); Shagbark Hickory (7, 3.4); Sassafras (5, 2.4); Red Mulberry (4, 1.9); Southern Catalpa (4, 1.9); apple (3, 1.4); Norway Maple (3, 1.4). Brush cover is provided by Black Cherry, brambles, Poison Ivy, Staghorn Sumac, Gray Dogwood, Multifiowered Rose, hawthorn. Herbaceous cover (together with brush cover almost always 100%) is dominated by grasses, goldenrod, Great Burdock and Spotted Snapweed. Trees over 7.5 cm dbh in the forest border (ca 5 in into the wood) total 93. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (70)]: Tamarack (24, 25.8); Northern Red Oak (13, 14.0); White Ash (10, 10.8); Shagbark Hickory (10, 10.8); Black Cherry (9, 9.7); Chestnut Oak (8, 8.6); Black Birch (4, 4.3); Red Maple (4, 4.3). Brush cover includes White Ash, Black Cherry, Silverberry, Staghorn Sumac, hawthorn, Coralberry, Hackberry, and Witch Hazel. Herbaceous vegetation dominated by brambles, Multi-fiowered Rose, and Poison Ivy. Water: A small stream originates between the soybean and alfalfa fields and extends through the pasture."
140,ORGANIC PASTURE-GRAIN FARM,40.61666666666667,75.88333333333334,"Pennsylvania; Berks Co.; Kempton; on the northern foot of the Appalachian Mountains, near Hawk Mountain; Lee Shrawder's Farm; 40°37'N, 75°53'W; Hamburg Quadrangle, USGS.","The plot is composed of farmland with hedgerows, thickets, single trees, and farm buildings. Two parts of the farm were censused: wheat and pasture N of the road, and farm buildings, a little orchard, and a wheat plot S of the road. Hedges and tree lines border the farm. The plot is composed of wheat (9.11 ha), fallow fields with many thistles (3.64 ha); meadow (3.24 ha); buildings, orchard, and mixed habitat (2.43 ha). The fallow plot was mowed by 22 June; the border rows of the meadow were mowed by 25 June, the rest was mowed by 29 June; the wheat was harvested by 14 July. There is 830 m hedgerow, 660 m with single tall trees, 250 m with thicket and creek, and 280 m of bushy meadow. Trees over 7.5 cm dbh in the hedges total 225. Species comprising 90% of total trees are [figures after each give total number of trees and relative density (%)]: Black Cherry (84, 37.3); White Ash (59, 26.2); Eastern Redcedar (12, 5.3); Red Oak (9, 4.0); apple (7, 3.1); Mazzard (6, 2.7); Black Birch (5, 2.2); fir (4, 1.8); Sugar Maple (4, 1.8); Sassafras (3, 1.3); Red Maple (3, 1.3); White Oak (3, 1.3); Red Mulberry (3, 1.3); elm (3, 1.3). Brush cover is provided by Staghorn Sumac, brambles, Black Arrowwood, Witch Hazel, Flowering Dogwood, Multifiowered Rose. Herbaceous cover includes grasses, Poison Ivy, Spotted Snapweed, goldenrod, and Common Ragweed. Trees over 7.5 cm dbh in the tree lines total 42. Species totals are [figures after each give total number of trees and relative density (%)]: Black Cherry (20, 47.6), White Ash (10, 23.8); Black Walnut (4, 9.3); Sassafras (3, 7.1); Shagbark Hickory (2, 4.8); Northern Red Oak (2, 4.8); Red Mulberry (1, 2.4). Brush cover includes brambles, Multi-fiowered Rose, Red Mulberry and Black Cherry; herbaceous vegetation is Poison Ivy, Virginia Creeper, grasses and goldenrod. Trees over 7.5 cm in the thicket along the creek total 71. Species totals are [figures after each give total number of trees and relative density (%)]: White Ash (12, 16.9); Red Maple (9, 12.7); Northern Red Oak (8, 11.3); White Oak (6, 8.5); Black Locust (5, 7.0); willow (5, 7.0); Shagbark Hickory (5, 7.0); Sassafras (5, 7.0); American Basswood (3, 4.2); Hazel Alder (3, 4.2); Sycamore (2, 2.8); American Beech (2, 2.8); American Hornbeam (2, 2.8); Sugar Maple (2, 2.8); Swamp White Oak (1, 1.4); Black Cherry (1, 1.4). Bushes are Multi-flowered Rose, Hazel Alder, Redosier Dogwood; herbaceous vegetation is goldenrod, grape and Spotted Snapweed. The regrowth meadow consists of 80% goldenrod and 10% Great Burdock and 10% Common Ragweed. Shrubs (1.5 m tall), dispersed by an average distance of 10-18 m, include: Multifiowered Rose, Black Raspberry, Sow-teat, Black Cherry, and planted pine. Water: A creek runs just off the N-part of the plot."
141,NORTHERN OAK WOODLAND,38.36666666666667,122.5,"California; Sonoma 00.; Glen Ellen; Bouverie Ranch; 38°22'N, 122°30'W; Glen Ellen Quadrangle, USGS.","Oak woodland varying in distribution from clumped to open savannah. A seasonal creek runs through the center of the plot. The plot is grazed by cattle May through October. Quercus douglasii, Q. agrifolia, and Umbellularia californica are the dominant canopy species. Rhus diversiloba and Symphoricarpus rivularis dominate the shrub layer. Ground cover is comprised mainly of Avena fatua and Lolium multz'fiorum."
141,NORTHERN OAK WOODLAND,38.36666666666667,122.5,"California; Sonoma (30.; Glen Ellen; Bouverie Ranch; 38°22'N, 122°30'W; Glen Ellen Quadrangle, USGS.",See ]. Field Ornithol. 62 (Suppl.):32 (1991).
141,NORTHERN OAK WOODLAND,38.36666666666667,122.5,"California; Sonoma Co.; Glen Ellen; Bouverie Ranch; 38°22'N, 122°30'W; Glen Ellen Quadrangle, USGS.",See ]. Field Ornithol. 62 (Suppl.):32 (1991).
141,NORTHERN OAK WOODLAND,38.36666666666667,122.5,"California; Sonoma Co.; Glen Ellen; Bouverie Ranch; 38°22'N, 122°30'W; Glen Ellen Quadrangle, USGS.",See]. Field Omithol. 62 (Suppl.):32 (1991).
141,NORTHERN OAK WOODLAND,38.36666666666667,122.5,"California; Sonoma Co.; Glen Ellen; Bouverie Ranch; 38°22'N, 122°30'W; Glen Ellen Quadrangle, USGS.",See ]. Field Ornithol. 62(Suppl.):32 (1991).
142,WESTERN SYCAMORE WOODLAND WITH SCATTERED,37.63333333333333,121.76666666666667,"California; Alameda Co. ; Livermore; Sycamore Grove Park; 37°38'N, 121°46'W; Livermore Quadrangle, USGS.","A pear-shaped open-canopy woodland tract with grassy ground cover running 800 m NW to SE, and 200-400 m wide. An unpaved service road runs through the SE and central portions, and splits into two roads through the N and W portions of the plot. The plot is grazed each yr by cattle during the spring and summer to reduce fuel buildup. A quantitative vegetation survey yielded the following results: Trees, 2 cm diameter and over, based on 14 randomly located 0.04-ha square samples, 173 trunks/ ha (most trees have multiple trunks originating from a common base); total basal area 20.7 mZ/ha. Species comprising 90% of the total number of trees [figures after each are trunks/ ha, relative density (%), relative dominance (%, based on crown cover), frequency (%), and crown coverage (%, based on aerial photo of entire plot)]: Western Sycamore 141, 82, 74.6, 86, 29.9; willow sp. 23, 13, 1.5, 7, 0.6; Coast Live-oak 7, 4, 9.0, 21, 3.6; Eucalyptus sp. 1.8, 1, -, 7, -. The values for Eucalyptus (2 ind. on plot) and willow are excessive, as these species were encountered in only one quadrat. Trees by diameter size class [figures after each are trunks/ha, relative density (%), basal area in mZ/ ha, and relative dominance (%, calculated from basal area of trees in the 14 samples), in that sequence]: saplings (< 7.6 cm) 20, 11.2, 0.02, 0.1; A (7.6-15.2 cm) 25, 14.4, 0.08, 1.3; B (15.2-22.9 cm) 27, 15.5, 0.06, 4.7; C (22.9-38.1 cm) 39, 22.5, 2.9, 14.0; D (38.1-53.3 cm) 32, 18.5, 5.1, 24.8; E (53.3-68.6 cm) 16, 9.2, 4.8, 23.5; F (68.6-83.8 cm) 9, 5.2, 3.7, 18.0; G (83.8-101.6 cm) 4, 2.3, 1.3, 6.1; H (> 101.6 cm) 2, 1.2, 1.6, 7.6; All trees sampled that were > 27 cm dbh were Western Sycamores; however, large oaks and cottonwoods occur elsewhere on the plot. Shrub stems/ha, 1219 (based on a count of all stems within 13 sample quadrats); shrub cover, 2.4%; mean shrub height, 2.1 In. Shrub species in order of decreasing abundance [with number of stems/ha]: Mulefat 398 live, 296 dead; Western Sycamore suckers and sprouts > 1 m in height 168; willow sp. 357 (occurred in only one quadrat); California Blue Elderberry; Snowberry; Gooseberry; Poison Oak; young Coast Live-oak; California Laurel. Clumps of Artemisia calzfornica, Salvia mellifera, Brickellia calz'fomica, and Ceanothus cuneatus occur in several areas of the plot. Shrub canopy cover in the 14 quadrats averaged only 2.4%. Ground cover, 77%; mean height of herbaceous ground cover, 36 cm; total tree canopy cover, 41%; average canopy height, 12.5 111 (range 4.6 to 23.5 m). Water: A creek fiows through the plot, but How is regulated by a dam 1.9 km upstream."
